brand,model,year,milage,transmission,accident,fuel_type,ext_col,int_col,price
Audi,A3 2.0T Premium,2016,90360.0,Automatic,At least 1 accident or damage reported,Gasoline,Black,Black,15499.0
Audi,Q7 3.0T Premium Plus,2014,96273.0,Automatic,At least 1 accident or damage reported,Gasoline,Silver,Black,15495.0
Audi,S5 3.0T Premium Plus,2014,151400.0,na,None reported,Gasoline,Gray,Black,15400.0
Audi,Q5 2.0T Premium Plus,2015,118500.0,Automatic,At least 1 accident or damage reported,E85 Flex Fuel,Silver,Black,15400.0
Audi,A4 2.0T Premium,2015,91403.0,Automatic,None reported,E85 Flex Fuel,Silver,Gray,14998.0
Audi,TT 2.0T,2015,126760.0,Automatic,At least 1 accident or damage reported,Gasoline,Black,Black,14000.0
Audi,S8 4.2 quattro,2003,126000.0,na,na,Gasoline,Gray,Black,13850.0
Audi,A5 2.0T Premium Plus,2012,77000.0,Automatic,None reported,Gasoline,White,Black,13800.0
Audi,Q3 2.0T Premium Plus,2015,155382.0,Automatic,At least 1 accident or damage reported,Gasoline,Brown,Gray,13500.0
Audi,Q5 2.0T Premium,2012,119000.0,Automatic,None reported,Gasoline,Gray,\'e2\'80\'93,12000.0
Audi,TT 1.8T,2004,79500.0,Automatic,None reported,Gasoline,Silver,Black,12000.0
Audi,A5 2.0T Premium,2013,111000.0,na,None reported,Gasoline,Blue,Beige,11500.0
Audi,A3 2.0T Premium,2012,111564.0,Automatic,None reported,Gasoline,White,Black,11200.0
Audi,A5 2.0T Premium,2012,137273.0,Automatic,None reported,Gasoline,White,Beige,11000.0
Audi,A4 2.0T Premium,2013,96800.0,Automatic,At least 1 accident or damage reported,Gasoline,Gray,Black,11000.0
Audi,S4 Base,2007,93000.0,Manual,At least 1 accident or damage reported,Gasoline,Black,Black,10995.0
Audi,A3 2.0T Premium,2017,137000.0,Automatic,None reported,Gasoline,White,Gray,10995.0
Audi,TT 3.2 Cabriolet quattro,2008,207000.0,Manual,At least 1 accident or damage reported,Gasoline,Black,Black,10500.0
Audi,A4 2.0T Premium,2012,125000.0,Automatic,None reported,Gasoline,Black,Black,10500.0
Audi,A4 2.0T Premium,2014,90236.0,na,None reported,E85 Flex Fuel,Gray,Black,9999.0
Audi,A5 2.0T Premium,2011,92203.0,na,None reported,Gasoline,Red,Beige,9995.0
Audi,Q7 3.0T Premium Plus,2015,98527.0,Automatic,na,Gasoline,Black,Black,9995.0
Audi,TT Roadster quattro,2002,69300.0,Manual,At least 1 accident or damage reported,Gasoline,Gray,Black,9995.0
Audi,S5 4.2 Premium Plus,2011,156875.0,Manual,At least 1 accident or damage reported,Gasoline,Black,Red,9900.0
Audi,A4 2.0T Premium Plus quattro,2012,125575.0,Automatic,None reported,Gasoline,Silver,Black,8999.0
Audi,A4 3.2 Premium Plus quattro,2009,153000.0,Automatic,None reported,Gasoline,Gray,Beige,8700.0
Audi,A4 2.0T Premium,2011,90818.0,Automatic,At least 1 accident or damage reported,Gasoline,White,Black,8300.0
Audi,A4 2.0T Premium,2012,129567.0,Automatic,None reported,Gasoline,White,Black,7000.0
Audi,TT 1.8L,2005,124747.0,na,None reported,Gasoline,Silver,Black,6900.0
Audi,A3 2.0T,2010,83500.0,na,None reported,Gasoline,Silver,Black,6500.0
Audi,allroad 2.7T,2005,153000.0,Manual,At least 1 accident or damage reported,Gasoline,Blue,Blue,6500.0
Audi,A6 3.2 quattro,2008,202000.0,Automatic,At least 1 accident or damage reported,Gasoline,Blue,Gray,5700.0
Audi,A4 2.0T Premium quattro,2011,181000.0,Automatic,None reported,Gasoline,White,Black,5500.0
BMW,M3 CS,2024,124.0,na,None reported,Gasoline,Green,Black,145000.0
BMW,X6 M Base,2023,7000.0,na,None reported,Gasoline,Gray,Gray,144900.0
BMW,X7 ALPINA XB7,2022,4514.0,Automatic,None reported,Gasoline,Gray,Black,132998.0
BMW,M8 Competition,2023,3500.0,Automatic,None reported,Gasoline,Gray,Gray,129000.0
BMW,M3 CS,2024,456.0,na,None reported,Gasoline,Black,Black,128995.0
BMW,M8 Gran Coupe Competition,2023,2900.0,Automatic,None reported,Gasoline,Green,Gray,117500.0
BMW,M8 Competition,2022,5018.0,Automatic,None reported,Gasoline,\'e2\'80\'93,Sakhir Orange/Black,114998.0
BMW,M5 Base,2023,816.0,Automatic,None reported,Gasoline,Alpine White,Black,109900.0
BMW,X5 M Base,2023,4348.0,Automatic,None reported,Gasoline,Alpine White,Black,105900.0
BMW,M2 CS,2020,9670.0,na,None reported,Gasoline,Blue,Black,103500.0
BMW,X6 M Base,2021,11102.0,Automatic,None reported,Gasoline,Black,Black,101000.0
BMW,ALPINA B7 ALPINA B7 xDrive,2020,15097.0,Automatic,None reported,Gasoline,Frozen Dark Silver Metallic,Black,99998.0
BMW,M8 Gran Coupe Competition,2022,21057.0,na,None reported,Gasoline,Gray,Black,99800.0
BMW,X6 M Base,2022,10376.0,Automatic,None reported,Gasoline,Ametrin Metallic,Black,98900.0
BMW,X5 M Base,2022,8307.0,Automatic,None reported,Gasoline,Blue Metallic,Sakhir Orange,98900.0
BMW,M8 Competition,2020,10906.0,Automatic,None reported,Gasoline,Donington Grey Metallic,Black,96998.0
BMW,M3 Competition xDrive,2023,3490.0,Automatic,None reported,Gasoline,Gray,Black,95580.0
BMW,X7 M50i,2021,7121.0,Automatic,None reported,Gasoline,Gray,Black,94998.0
BMW,X6 M Base,2021,18000.0,Automatic,None reported,Gasoline,Black,Black,94000.0
BMW,M4 Competition xDrive,2023,1120.0,Automatic,None reported,Gasoline,Gray,White,92900.0
BMW,M760 i xDrive,2021,11078.0,Automatic,None reported,Gasoline,BLACK,WHITE,91900.0
BMW,840 i xDrive,2024,1500.0,Automatic,None reported,Gasoline,Gray,Brown,90000.0
BMW,M4 Competition,2021,12500.0,Automatic,At least 1 accident or damage reported,Gasoline,Gray,Blue,90000.0
BMW,M4 Competition xDrive,2022,3213.0,Automatic,None reported,Gasoline,Black,Red,89995.0
BMW,X7 xDrive40i,2023,2950.0,Automatic,None reported,Hybrid,Black,Brown,87000.0
BMW,i8 Base,2015,846.0,Automatic,None reported,Plug-In Hybrid,White,White,86999.0
BMW,M5 Base,2021,13250.0,Automatic,None reported,Gasoline,Alpine White,Aragon Brown,86900.0
BMW,i8 Base,2019,41500.0,na,None reported,Plug-In Hybrid,White,Black,86000.0
BMW,ALPINA B7 ALPINA B7 xDrive,2020,33749.0,Automatic,None reported,Gasoline,Blue,Red,85998.0
BMW,X7 xDrive40i,2023,14360.0,Automatic,None reported,Hybrid,Black,Black,85495.0
BMW,i8 Base,2019,18421.0,Automatic,na,Plug-In Hybrid,Black,Black,85000.0
BMW,X7 xDrive40i,2022,8000.0,Automatic,None reported,Hybrid,Blue,Brown,85000.0
BMW,M4 Competition xDrive,2022,15882.0,Automatic,None reported,Gasoline,Red,Silver,84995.0
BMW,M8 Base,2020,25520.0,Automatic,None reported,Gasoline,Brands Hatch Gray Metallic,Black,84900.0
BMW,M3 Base,2023,4106.0,Manual,None reported,Gasoline,Isle of Man Green Metallic,Kyalami Orange,84645.0
BMW,M4 Competition,2023,3950.0,Automatic,None reported,Gasoline,White,Blue,83500.0
BMW,M760 i xDrive,2019,14806.0,na,At least 1 accident or damage reported,Gasoline,Black,Black,81330.0
BMW,M4 Base,2023,15000.0,Automatic,None reported,Gasoline,BLUE,ORANGE,81000.0
BMW,M760 M760i xDrive,2020,23430.0,Automatic,None reported,Gasoline,White,Black,80998.0
BMW,M3 Competition,2022,14269.0,Automatic,None reported,Gasoline,Gray,Orange,80000.0
BMW,i8 Base,2019,28200.0,na,At least 1 accident or damage reported,Plug-In Hybrid,Gray,Beige,79950.0
BMW,X7 xDrive40i,2023,2437.0,na,None reported,Hybrid,Gray,Black,78350.0
BMW,X5 M50i,2023,13735.0,Automatic,None reported,Gasoline,Black Sapphire Metallic,Black,77897.0
BMW,X5 PHEV xDrive45e,2023,5338.0,Automatic,None reported,Plug-In Hybrid,Blue,White,76500.0
BMW,M850 i xDrive,2019,9949.0,Automatic,None reported,Gasoline,Blue,Black,75798.0
BMW,X6 M50i,2022,22500.0,na,At least 1 accident or damage reported,Gasoline,Black,\'e2\'80\'93,74999.0
BMW,X5 PHEV xDrive45e,2023,3099.0,Automatic,None reported,Plug-In Hybrid,Black,Black,74995.0
BMW,750 750i xDrive,2021,10917.0,Automatic,None reported,Gasoline,Black,Black,73998.0
BMW,M2 Base,2023,1160.0,Manual,None reported,Gasoline,Gray,Black,73600.0
BMW,M4 Base,2020,29140.0,Manual,None reported,Gasoline,Orange,Orange,71995.0
BMW,M5 Competition,2020,35400.0,Automatic,None reported,Gasoline,Orange,Black,71950.0
BMW,X6 xDrive40i,2023,16307.0,Automatic,None reported,Hybrid,Red,White,71400.0
BMW,X7 xDrive40i,2021,9200.0,Automatic,At least 1 accident or damage reported,Hybrid,White,Brown,71200.0
BMW,M3 Competition,2021,33500.0,Automatic,None reported,Gasoline,Gray,Black,71000.0
BMW,X5 M50i,2021,28898.0,Automatic,None reported,Gasoline,Black,Orange,71000.0
BMW,M2 Competition,2020,500.0,Automatic,None reported,Gasoline,Black,Black,70000.0
BMW,M3 CS,2018,32000.0,na,None reported,Gasoline,White,Black,70000.0
BMW,M4 CS,2019,19069.0,Automatic,None reported,Gasoline,Alpine White,Anthracite,69998.0
BMW,X6 xDrive40i,2022,13000.0,na,None reported,Hybrid,Gray,Orange,69000.0
BMW,ALPINA B7 ALPINA B7 xDrive,2020,65852.0,Automatic,None reported,Gasoline,Black,Mocha,68998.0
BMW,M5 Base,2018,31090.0,Automatic,At least 1 accident or damage reported,Gasoline,Green,Black,68000.0
BMW,X4 M40i,2023,8500.0,na,None reported,Hybrid,Gray,Beige,67900.0
BMW,M6 Gran Coupe Base,2019,20500.0,na,None reported,Gasoline,Blue,Black,67900.0
BMW,X5 PHEV xDrive45e,2023,15736.0,Automatic,None reported,Plug-In Hybrid,Blue,Brown,67900.0
BMW,X6 M Base,2018,48291.0,na,None reported,Gasoline,Gray,Brown,67250.0
BMW,M5 Base,2018,20500.0,Automatic,None reported,Gasoline,Silver,Black,67000.0
BMW,X7 xDrive40i,2022,38671.0,Automatic,None reported,Hybrid,Gray,Blk,66998.0
BMW,750 i xDrive,2020,25108.0,Automatic,na,Gasoline,Black,Black,66000.0
BMW,X7 xDrive50i,2019,31157.0,Automatic,None reported,Gasoline,Black,Blk,65998.0
BMW,X6 M Base,2017,25000.0,na,At least 1 accident or damage reported,Gasoline,White,Red,65000.0
BMW,M5 Base,2015,33000.0,Automatic,None reported,Gasoline,Gray,Black,65000.0
BMW,Z4 sDrive35is,2014,4200.0,na,None reported,Gasoline,White,Red,64995.0
BMW,M4 Base,2018,19300.0,Manual,None reported,Gasoline,White,Silver,64000.0
BMW,M4 Base,2018,7200.0,Automatic,None reported,Gasoline,Black,Black,64000.0
BMW,M4 Base,2020,22655.0,Automatic,None reported,Gasoline,Silver,Black,63999.0
BMW,X7 xDrive40i,2021,30309.0,Automatic,None reported,Hybrid,Blue,Tan,63598.0
BMW,M4 Base,2020,31350.0,na,None reported,Gasoline,Gray,Orange,62450.0
BMW,M4 Base,2018,19600.0,Automatic,At least 1 accident or damage reported,Gasoline,Black,Black,62000.0
BMW,X6 xDrive40i,2021,27654.0,Automatic,None reported,Hybrid,Mineral White,Black,61998.0
BMW,M4 Base,2018,10950.0,Manual,None reported,Gasoline,White,White,60995.0
BMW,X5 PHEV xDrive45e,2022,31850.0,na,None reported,Plug-In Hybrid,White,Black,60500.0
BMW,M3 CS,2018,38000.0,Automatic,None reported,Gasoline,White,Black,60500.0
BMW,M5 Base,2018,41000.0,na,None reported,Gasoline,White,White,60200.0
BMW,M440 i,2021,13700.0,Automatic,na,Hybrid,Black,Beige,60000.0
BMW,X4 M Competition,2020,18362.0,Automatic,None reported,Gasoline,Black,Orange,60000.0
BMW,M6 Base,2015,17900.0,na,None reported,Gasoline,Black,Black,59900.0
BMW,M4 Base,2020,28000.0,Automatic,None reported,Gasoline,White,White,59900.0
BMW,M6 Base,2015,18651.0,na,None reported,Gasoline,Red,Black,59549.0
BMW,X6 xDrive40i,2020,34000.0,Automatic,None reported,Gasoline,White,Brown,59335.0
BMW,M6 Gran Coupe Base,2017,27965.0,Automatic,None reported,Gasoline,Green,Black,58000.0
BMW,X6 xDrive40i,2020,45076.0,Automatic,None reported,Gasoline,Blue,Black,57998.0
BMW,X5 xDrive40i,2020,4880.0,Automatic,None reported,Gasoline,White,Black,57998.0
BMW,M340 i xDrive,2022,9000.0,Automatic,None reported,Hybrid,White,Red,56900.0
BMW,X5 xDrive40i,2020,5541.0,Automatic,None reported,Gasoline,White,Black,56598.0
BMW,M4 Base,2019,57800.0,na,None reported,Gasoline,Black,Red,55999.0
BMW,M6 Base,2016,25500.0,Automatic,None reported,Gasoline,White,Black,55000.0
BMW,M2 Competition,2020,25013.0,Automatic,None reported,Gasoline,Black,Black,55000.0
BMW,M3 Base,2017,44000.0,Automatic,None reported,Gasoline,Blue,Black,55000.0
BMW,M240 i xDrive,2022,2010.0,Automatic,None reported,Gasoline,Purple,Black,55000.0
BMW,M5 Base,2018,47700.0,Automatic,At least 1 accident or damage reported,Gasoline,Red,White,54999.0
BMW,X7 xDrive40i,2020,46000.0,na,None reported,Gasoline,Black,Black,54999.0
BMW,X7 xDrive40i,2020,45241.0,Automatic,None reported,Gasoline,Blue,Brown,54500.0
BMW,X3 M AWD,2021,31500.0,Automatic,None reported,Gasoline,Black,Black,54500.0
BMW,X6 M Base,2018,48000.0,Automatic,None reported,Gasoline,Blue,Black,54000.0
BMW,X7 xDrive40i,2019,35248.0,Automatic,None reported,Gasoline,Arctic Gray Metallic,Black,53998.0
BMW,X6 xDrive40i,2021,72903.0,na,At least 1 accident or damage reported,Hybrid,Black Sapphire Metallic,Black,53998.0
BMW,M3 Base,2015,59000.0,Manual,None reported,Gasoline,Gray,Black,53500.0
BMW,M550 i xDrive,2020,40000.0,na,None reported,Gasoline,Blue,Black,53000.0
BMW,M4 Base,2015,26600.0,Automatic,None reported,Gasoline,White,\'e2\'80\'93,53000.0
BMW,i8 Base,2015,51000.0,na,None reported,Plug-In Hybrid,Gray,Brown,53000.0
BMW,840 Gran Coupe i xDrive,2020,25793.0,Automatic,None reported,Gasoline,Black Sapphire Metallic,Black,52999.0
BMW,M4 Base,2017,30450.0,na,None reported,Gasoline,White,Black,52999.0
BMW,M5 Base,2015,27000.0,Automatic,None reported,Gasoline,Black,Black,52500.0
BMW,M2 Base,2018,25000.0,Automatic,None reported,Gasoline,Black,Black,52000.0
BMW,M3 Base,2012,7982.0,Automatic,na,Gasoline,Silver,Red,51900.0
BMW,M550 i xDrive,2019,7580.0,na,None reported,Gasoline,Black,Black,51500.0
BMW,430 i,2021,9472.0,Automatic,None reported,Gasoline,White,Blue,51000.0
BMW,750 i xDrive,2019,28744.0,Automatic,None reported,Gasoline,Black,Black,50998.0
BMW,M3 Base,2011,43000.0,Manual,None reported,Gasoline,Black,Black,50900.0
BMW,M3 Base,2016,56235.0,Manual,None reported,Gasoline,Orange,Orange,50500.0
BMW,X3 M40i,2021,36905.0,na,None reported,Gasoline,Blue,Beige,50000.0
BMW,750 i,2017,24650.0,Automatic,None reported,Gasoline,Silver,Black,50000.0
BMW,X5 xDrive40i,2021,41000.0,Automatic,None reported,Hybrid,White,Black,50000.0
BMW,X5 xDrive40i,2020,37000.0,Automatic,At least 1 accident or damage reported,Gasoline,Black,Black,50000.0
BMW,M440 i xDrive,2021,24300.0,Automatic,None reported,Hybrid,Gray,Beige,49999.0
BMW,M340 i xDrive,2021,34967.0,Automatic,At least 1 accident or damage reported,Hybrid,Blue,Beige,49999.0
BMW,M3 Base,2016,55250.0,Manual,None reported,Gasoline,Blue,White,49999.0
BMW,X6 M Base,2018,54293.0,Automatic,At least 1 accident or damage reported,Gasoline,Black,Beige,49000.0
BMW,X6 M Base,2016,52375.0,Automatic,At least 1 accident or damage reported,Gasoline,White,Brown,48600.0
BMW,430 430i,2022,7758.0,Automatic,None reported,Gasoline,Black,Black,47998.0
BMW,530e Base,2022,22700.0,Automatic,None reported,Plug-In Hybrid,White,Black,47000.0
BMW,X6 xDrive50i,2019,45000.0,Automatic,At least 1 accident or damage reported,Gasoline,Silver,Black,46999.0
BMW,X4 xDrive30i,2022,34800.0,Automatic,None reported,Gasoline,Blue,Brown,46000.0
BMW,X5 M Base,2017,61773.0,na,None reported,Gasoline,Gray,Black,46000.0
BMW,750 i xDrive,2019,41906.0,Automatic,At least 1 accident or damage reported,Gasoline,Blue,White,45999.0
BMW,M6 Base,2015,37000.0,na,None reported,Gasoline,Silver,Silver,45950.0
BMW,M3 Base,2015,65800.0,na,None reported,Gasoline,White,Red,44950.0
BMW,M550 i xDrive,2018,14993.0,Automatic,None reported,Gasoline,Gray,Black,44900.0
BMW,750 i xDrive,2019,33499.0,Automatic,At least 1 accident or damage reported,Gasoline,Gray,Black,44495.0
BMW,740e xDrive iPerformance,2019,33214.0,Automatic,None reported,Plug-In Hybrid,White,Black,43500.0
BMW,430 i xDrive,2021,16900.0,Automatic,None reported,Gasoline,Blue,White,43000.0
BMW,X5 xDrive40i,2019,50000.0,Automatic,None reported,Gasoline,Blue,Gold,43000.0
BMW,M4 Base,2015,23700.0,na,None reported,Gasoline,Black,Black,42800.0
BMW,X6 xDrive50i,2017,78500.0,Automatic,At least 1 accident or damage reported,Gasoline,Red,Brown,42000.0
BMW,M3 Base,2006,95450.0,Manual,At least 1 accident or damage reported,Gasoline,Gray,Gray,42000.0
BMW,540 i xDrive,2019,21000.0,na,At least 1 accident or damage reported,Gasoline,Blue,Black,42000.0
BMW,540 i xDrive,2019,36000.0,Automatic,At least 1 accident or damage reported,Gasoline,Gray,Black,41995.0
BMW,X3 xDrive30i,2021,2492.0,Automatic,None reported,Gasoline,Phytonic Blue Metallic,Canberra Beige/Black,41598.0
BMW,750 i,2018,81500.0,Automatic,None reported,Gasoline,White,White,41250.0
BMW,M6 Base,2014,29500.0,na,None reported,Gasoline,Silver,Black,40999.0
BMW,X6 xDrive35i,2018,27214.0,na,At least 1 accident or damage reported,Gasoline,Black,Black,40950.0
BMW,M4 Base,2016,62500.0,Automatic,At least 1 accident or damage reported,Gasoline,Black,Orange,40500.0
BMW,M3 Base,2015,74000.0,Manual,None reported,Gasoline,Gray,Black,40000.0
BMW,740 i,2017,55000.0,na,None reported,Gasoline,White,Black,40000.0
BMW,540 i xDrive,2020,27158.0,Automatic,None reported,Gasoline,Imperial Blue Metallic,Canberra Beige/Black,39998.0
BMW,540 i xDrive,2020,37426.0,Automatic,None reported,Gasoline,White,Black,39998.0
BMW,X3 M40i,2019,36438.0,Automatic,None reported,Gasoline,Alpine White,Oyster W/Contrast,39998.0
BMW,X3 xDrive30i,2021,15000.0,na,None reported,Gasoline,White,Brown,39995.0
BMW,X3 sDrive30i,2021,12800.0,Automatic,None reported,Gasoline,Blue,Blue,39990.0
BMW,M6 Base,2014,65550.0,na,None reported,Gasoline,Black,Black,39985.0
BMW,M3 Base,2001,81000.0,Manual,None reported,Gasoline,Blue,Gray,39000.0
BMW,650 i,2012,39960.0,Manual,None reported,Gasoline,White,Brown,38995.0
BMW,530 i xDrive,2020,23195.0,Automatic,None reported,Gasoline,Dark Graphite Metallic,Black,38900.0
BMW,440 Gran Coupe 440i xDrive,2020,25990.0,Automatic,None reported,Gasoline,White,Beige,38598.0
BMW,M3 Base,2008,41048.0,na,None reported,Gasoline,Gray,Beige,38490.0
BMW,X3 xDrive30i,2021,27000.0,Automatic,None reported,Gasoline,Black,Brown,38400.0
BMW,X3 xDrive30i,2020,23647.0,Automatic,None reported,Gasoline,Black Sapphire Metallic,Canberra Beige,37998.0
BMW,M5 Base,2013,61145.0,Automatic,At least 1 accident or damage reported,Gasoline,White,Beige,37500.0
BMW,X3 xDrive30i,2021,38352.0,Automatic,None reported,Gasoline,Phytonic Blue Metallic,Canberra Beige,37400.0
BMW,330 i,2021,26000.0,na,None reported,Gasoline,Black,Black,37000.0
BMW,340 i,2016,28000.0,Manual,None reported,Gasoline,Black,Red,36995.0
BMW,M3 Base,1999,184700.0,Manual,None reported,Gasoline,Blue,Gray,36950.0
BMW,M6 Base,2016,45800.0,Automatic,na,Gasoline,Gold,Black,36800.0
BMW,X5 xDrive40i,2019,60000.0,Automatic,None reported,Gasoline,White,Beige,36500.0
BMW,M240 i,2019,19300.0,Automatic,None reported,Gasoline,White,Red,36000.0
BMW,ALPINA B7 Base,2013,36750.0,Automatic,None reported,Gasoline,Black,Black,35999.0
BMW,X1 sDrive28i,2022,43000.0,Automatic,None reported,Gasoline,Gray,Black,35750.0
BMW,X6 sDrive35i,2016,70582.0,Automatic,At least 1 accident or damage reported,Gasoline,Black,White,35000.0
BMW,740 i,2018,40989.0,Automatic,None reported,Gasoline,Black,Gold,35000.0
BMW,M3 Base,2011,72277.0,na,None reported,Gasoline,Gray,Red,34950.0
BMW,Z4 sDrive28i,2014,15889.0,Automatic,None reported,Gasoline,Blue,Beige,34500.0
BMW,X1 xDrive28i,2019,52253.0,na,None reported,Gasoline,White,Black,34500.0
BMW,650 i,2014,40000.0,na,None reported,Gasoline,White,Beige,34000.0
BMW,M240 i,2018,61000.0,Manual,At least 1 accident or damage reported,Gasoline,Blue,Black,34000.0
BMW,X5 xDrive35i,2018,25348.0,Automatic,At least 1 accident or damage reported,Gasoline,Imperial Blue Metallic,Black,33889.0
BMW,340 i,2018,44261.0,Automatic,None reported,Gasoline,Gray,Black,33598.0
BMW,M4 Base,2015,98000.0,na,None reported,Gasoline,Black,Orange,32999.0
BMW,530 i xDrive,2021,60942.0,Automatic,None reported,Gasoline,Glacier Silver Metallic,Black,32085.0
BMW,M5 Base,2013,86000.0,na,None reported,Gasoline,Blue,White,32000.0
BMW,440 i xDrive,2018,73500.0,Automatic,None reported,Gasoline,Black,Blue,32000.0
BMW,X1 xDrive28i,2021,25918.0,na,None reported,Gasoline,Gray,Black,32000.0
BMW,650 i xDrive,2015,76474.0,na,None reported,Gasoline,White,Black,32000.0
BMW,X5 xDrive35i,2018,48000.0,Automatic,None reported,Gasoline,Black,Black,32000.0
BMW,440 Gran Coupe i,2018,39300.0,Automatic,At least 1 accident or damage reported,Gasoline,White,Beige,31750.0
BMW,330 330i xDrive,2019,19473.0,Automatic,None reported,Gasoline,Alpine White,Canberra Beige,31698.0
BMW,550 i xDrive,2016,76400.0,Automatic,At least 1 accident or damage reported,Gasoline,Black,Black,31300.0
BMW,530 i,2017,37000.0,Automatic,None reported,Gasoline,Gray,Black,31000.0
BMW,M3 Base,2012,83000.0,Automatic,At least 1 accident or damage reported,Gasoline,Black,Red,31000.0
BMW,330 i,2005,59300.0,Manual,None reported,Gasoline,Red,Black,30900.0
BMW,228 Gran Coupe i xDrive,2020,10426.0,Automatic,None reported,Gasoline,Black Sapphire Metallic,Oyster/Black,30798.0
